timestamp,sat_id,battery_voltage,subsystem_temp_c,gyro_drift_deg_hr,dosimeter_count,storm_severity,risk_score
2026-08-31 05:53:00+00:00,SAT-048,31.113,27.123,0.1615,52.41,0,7.6244
2026-08-31 05:54:00+00:00,SAT-048,30.793,29.874,0.0724,51.44,0,5.9316
2026-08-31 05:55:00+00:00,SAT-048,30.826,29.415,0.0506,45.99,0,5.0492
2026-08-31 05:56:00+00:00,SAT-048,30.868,29.225,0.2175,31.65,0,6.7626
2026-08-31 05:57:00+00:00,SAT-048,31.157,29.163,0.1261,42.1,0,6.0583
2026-08-30 05:58:00+00:00,SAT-049,27.851,32.686,0.4821,71.28,1,17.2955
2026-08-30 05:59:00+00:00,SAT-049,26.784,36.955,0.4528,89.42,1,20.9626
2026-08-30 06:00:00+00:00,SAT-049,26.526,36.706,0.3867,73.92,1,18.3559
2026-08-30 06:01:00+00:00,SAT-049,26.621,37.576,0.2803,83.57,1,17.7066
2026-08-30 06:02:00+00:00,SAT-049,26.679,33.866,0.4685,76.18,1,18.5507
2026-08-30 06:03:00+00:00,SAT-049,27.109,36.042,0.5142,67.46,1,19.5039
2026-08-30 06:04:00+00:00,SAT-049,27.688,36.296,0.4353,89.89,1,19.9986
2026-08-30 06:05:00+00:00,SAT-049,26.874,36.412,0.2476,77.98,1,15.9309
2026-08-30 06:06:00+00:00,SAT-049,28.278,36.69,0.4101,74.17,1,18.0907
2026-08-30 06:07:00+00:00,SAT-049,26.683,35.327,0.4198,86.86,1,19.3632
2026-08-30 06:08:00+00:00,SAT-049,27.603,36.858,0.23,66.57,1,14.5194
2026-08-30 06:09:00+00:00,SAT-049,26.971,32.452,0.3502,87.11,1,16.5802
2026-08-30 06:10:00+00:00,SAT-049,27.344,37.311,0.4101,78.77,1,19.1879
2026-08-30 06:11:00+00:00,SAT-049,26.442,35.93,0.3597,88.16,1,18.7972
2026-08-30 06:12:00+00:00,SAT-049,26.988,34.255,0.4145,88.27,1,18.7372
2026-08-30 06:13:00+00:00,SAT-049,26.28,35.507,0.2873,96.49,1,18.0969
2026-08-30 06:14:00+00:00,SAT-049,26.949,35.059,0.3129,88.82,1,17.3754
2026-08-30 06:15:00+00:00,SAT-049,26.859,37.338,0.3295,71.45,1,17.2856
2026-08-30 06:16:00+00:00,SAT-049,25.952,36.512,0.4546,72.88,1,19.6164
2026-08-30 06:17:00+00:00,SAT-049,26.253,35.102,0.428,70.65,1,18.1114
2026-08-30 06:18:00+00:00,SAT-049,26.224,37.238,0.4022,76.72,1,19.2744
2026-08-30 06:19:00+00:00,SAT-049,26.58,35.972,0.3367,75.61,1,17.219
2026-08-30 06:20:00+00:00,SAT-049,26.748,36.156,0.3392,77.85,1,17.4907
2026-08-30 06:21:00+00:00,SAT-049,27.155,36.228,0.2938,88.85,1,17.5376
2026-08-30 06:22:00+00:00,SAT-049,25.738,36.445,0.3693,82.15,1,18.9691
2026-08-30 06:23:00+00:00,SAT-049,26.593,36.957,0.3319,65.08,1,16.6722
2026-08-30 06:24:00+00:00,SAT-049,26.787,37.037,0.4137,85.56,1,19.9504
2026-08-30 06:25:00+00:00,SAT-049,27.388,36.764,0.3176,66.68,1,16.1448
2026-08-30 06:26:00+00:00,SAT-049,26.704,34.697,0.2909,88.81,1,16.8963
2026-08-30 06:27:00+00:00,SAT-049,26.489,37.896,0.3773,85.21,1,19.8132
2026-08-30 06:28:00+00:00,SAT-049,26.628,34.25,0.3479,95.86,1,18.363
2026-08-30 06:29:00+00:00,SAT-049,26.726,35.272,0.3623,92.76,1,18.8161
2026-08-30 06:30:00+00:00,SAT-049,27.122,37.947,0.4487,73.18,1,19.7875
2026-08-30 06:31:00+00:00,SAT-049,26.589,33.539,0.3738,76.13,1,16.7134
2026-08-30 06:32:00+00:00,SAT-049,25.904,34.34,0.4431,74.27,1,18.4684
2026-08-30 06:33:00+00:00,SAT-049,27.47,36.358,0.4215,73.56,1,18.3991
2026-08-30 06:34:00+00:00,SAT-049,26.186,37.08,0.4461,71.65,1,19.5428
2026-08-30 06:35:00+00:00,SAT-049,26.766,34.24,0.3063,74.49,1,15.6305
2026-08-30 06:36:00+00:00,SAT-049,25.887,36.949,0.326,72.98,1,17.5551
2026-08-30 06:37:00+00:00,SAT-049,27.277,36.576,0.3452,77.51,1,17.5671
2026-08-30 06:38:00+00:00,SAT-049,27.027,35.267,0.4921,87.47,1,20.5515
2026-08-30 06:39:00+00:00,SAT-049,26.098,36.246,0.387,73.46,1,18.2616
2026-08-30 06:40:00+00:00,SAT-049,26.697,34.042,0.3991,76.78,1,17.4365
2026-08-30 06:41:00+00:00,SAT-049,27.194,35.423,0.365,81.43,1,17.7328
2026-08-30 06:42:00+00:00,SAT-049,27.173,35.526,0.3172,67.78,1,15.7037
2026-08-30 06:43:00+00:00,SAT-049,26.573,36.174,0.3412,82.97,1,18.0661
2026-08-30 06:44:00+00:00,SAT-049,27.657,35.102,0.4497,89.85,1,19.6697
2026-08-30 06:45:00+00:00,SAT-049,27.339,36.6,0.3598,75.45,1,17.6302
2026-08-30 06:46:00+00:00,SAT-049,26.426,34.201,0.3233,91.38,1,17.5738
2026-08-30 06:47:00+00:00,SAT-049,27.235,34.884,0.5117,87.03,1,20.5919
2026-08-30 06:48:00+00:00,SAT-049,26.818,37.701,0.2562,71.47,1,16.1683
2026-08-30 06:49:00+00:00,SAT-049,25.621,35.168,0.3494,78.89,1,17.7263
2026-08-30 06:50:00+00:00,SAT-049,26.548,33.288,0.4235,82.5,1,18.0734
2026-08-30 06:51:00+00:00,SAT-049,26.807,35.121,0.3457,72.5,1,16.5849
2026-08-30 06:52:00+00:00,SAT-049,26.756,36.627,0.2768,82.05,1,16.9784
2026-08-30 06:53:00+00:00,SAT-049,27.053,34.856,0.3768,70.25,1,16.7125
2026-08-30 06:54:00+00:00,SAT-049,26.948,36.508,0.4431,85.16,1,20.1162
2026-08-30 06:55:00+00:00,SAT-049,26.758,37.828,0.3594,79.03,1,18.794
2026-08-30 06:56:00+00:00,SAT-049,26.728,34.582,0.4506,76.59,1,18.604
2026-08-30 06:57:00+00:00,SAT-049,27.27,35.586,0.2978,84.69,1,16.8666
2026-08-30 06:58:00+00:00,SAT-049,27.284,35.721,0.4635,77.93,1,19.3033
2026-08-30 06:59:00+00:00,SAT-049,26.575,36.778,0.3084,85.56,1,18.0108
2026-08-30 07:00:00+00:00,SAT-049,26.036,32.959,0.344,63.25,1,14.9497
2026-08-30 07:01:00+00:00,SAT-049,26.824,36.417,0.3167,81.11,1,17.4791
2026-08-30 07:02:00+00:00,SAT-049,26.869,35.658,0.4031,93.15,1,19.7206
2026-08-30 07:03:00+00:00,SAT-049,26.833,35.458,0.3782,82.77,1,18.2532
2026-08-30 07:04:00+00:00,SAT-049,27.856,36.404,0.523,83.49,1,20.9876
2026-08-30 07:05:00+00:00,SAT-049,26.121,35.568,0.4452,64.41,1,18.1468
2026-08-30 07:06:00+00:00,SAT-049,26.41,35.073,0.2007,73.2,1,14.1732
2026-08-30 07:07:00+00:00,SAT-049,26.661,36.174,0.3223,62.67,1,15.8642
2026-08-30 07:08:00+00:00,SAT-049,26.871,35.266,0.4392,73.64,1,18.4187
2026-08-30 07:09:00+00:00,SAT-049,26.337,35.703,0.2726,90.33,1,17.3522
2026-08-30 07:10:00+00:00,SAT-049,26.411,35.403,0.3599,68.1,1,16.7434
2026-08-30 07:11:00+00:00,SAT-049,26.772,35.055,0.3427,79.61,1,17.1529
2026-08-30 07:12:00+00:00,SAT-049,26.734,36.098,0.4322,91.92,1,20.408
2026-08-30 07:13:00+00:00,SAT-049,26.58,38.01,0.322,75.76,1,17.987
2026-08-30 07:14:00+00:00,SAT-049,27.387,38.336,0.5026,76.47,1,21.1418
2026-08-30 07:15:00+00:00,SAT-049,26.649,36.717,0.241,78.18,1,16.0736
2026-08-30 07:16:00+00:00,SAT-049,27.213,38.242,0.2524,78.34,1,16.8291
2026-08-30 07:17:00+00:00,SAT-049,26.925,35.648,0.4405,74.39,1,18.677
2026-08-30 07:18:00+00:00,SAT-049,26.773,35.941,0.1822,91.38,1,15.766
2026-08-30 07:19:00+00:00,SAT-049,27.289,33.219,0.3315,87.77,1,16.56
2026-08-30 07:20:00+00:00,SAT-049,28.172,36.2,0.3388,84.71,1,17.5538
2026-08-30 07:21:00+00:00,SAT-049,26.842,35.774,0.3444,77.13,1,17.2915
2026-08-30 07:22:00+00:00,SAT-049,26.474,35.098,0.369,86.66,1,18.4004
2026-08-30 07:23:00+00:00,SAT-049,26.625,35.397,0.471,82.97,1,19.994
2026-08-30 07:24:00+00:00,SAT-049,26.867,37.837,0.2618,83.64,1,17.4127
2026-08-30 07:25:00+00:00,SAT-049,27.456,35.026,0.4051,90.7,1,18.9855
2026-08-30 07:26:00+00:00,SAT-049,27.177,35.145,0.2636,84.4,1,16.0434
2026-08-30 07:27:00+00:00,SAT-049,26.853,36.37,0.3692,85.33,1,18.7688
2026-08-30 07:28:00+00:00,SAT-049,26.313,36.377,0.4063,67.33,1,18.0362
2026-08-30 07:29:00+00:00,SAT-049,26.404,36.86,0.4332,84.71,1,20.2899
2026-08-30 07:30:00+00:00,SAT-049,26.193,38.167,0.259,83.55,1,17.7877
2026-08-30 07:31:00+00:00,SAT-049,27.171,36.802,0.2362,75.43,1,15.5723
2026-08-30 07:32:00+00:00,SAT-049,27.141,34.314,0.3468,87.14,1,17.3857
2026-08-30 07:33:00+00:00,SAT-049,26.861,36.188,0.3254,69.5,1,16.4619
2026-08-30 07:34:00+00:00,SAT-049,25.867,33.331,0.5089,77.39,1,19.4448
2026-08-30 07:35:00+00:00,SAT-049,28.117,35.693,0.4134,89.49,1,19.0941
2026-08-30 07:36:00+00:00,SAT-049,25.348,36.217,0.4621,68.07,1,19.4134
2026-08-30 07:37:00+00:00,SAT-049,26.718,36.577,0.3279,93.65,1,18.9309
2026-08-30 07:38:00+00:00,SAT-049,26.915,35.974,0.3735,81.13,1,18.2454
2026-08-30 07:39:00+00:00,SAT-049,26.983,33.892,0.4487,88.96,1,19.2361
2026-08-30 07:40:00+00:00,SAT-049,27.187,37.481,0.286,85.4,1,17.6988
2026-08-30 07:41:00+00:00,SAT-049,26.355,37.114,0.3251,71.94,1,17.3413
2026-08-30 07:42:00+00:00,SAT-049,26.9,34.309,0.3942,86.16,1,18.2441
2026-08-30 07:43:00+00:00,SAT-049,26.507,34.918,0.3208,62.92,1,15.2923
2026-08-30 07:44:00+00:00,SAT-049,27.341,35.158,0.3631,77.17,1,17.123
2026-08-30 07:45:00+00:00,SAT-049,26.159,35.016,0.4787,93.82,1,21.1039
2026-08-30 07:46:00+00:00,SAT-049,26.609,36.734,0.3129,70.94,1,16.7405
2026-08-30 07:47:00+00:00,SAT-049,27.171,37.46,0.3527,81.51,1,18.547
2026-08-30 07:48:00+00:00,SAT-049,26.108,36.839,0.2623,84.92,1,17.3405
2026-08-30 07:49:00+00:00,SAT-049,26.971,35.568,0.4529,87.62,1,20.0344
2026-08-30 07:50:00+00:00,SAT-049,26.635,36.234,0.3343,74.58,1,17.1925
2026-08-30 07:51:00+00:00,SAT-049,27.407,37.446,0.2607,77.49,1,16.4281
2026-08-30 07:52:00+00:00,SAT-049,26.752,33.712,0.4645,80.16,1,18.7313
2026-08-30 07:53:00+00:00,SAT-049,27.719,35.61,0.3437,81.53,1,17.2419
2026-08-30 07:54:00+00:00,SAT-049,27.294,33.025,0.3858,72.69,1,16.0822
2026-08-30 07:55:00+00:00,SAT-049,26.618,35.2,0.3866,87.32,1,18.7699
2026-08-30 07:56:00+00:00,SAT-049,27.223,35.597,0.435,77.7,1,18.7321
2026-08-30 07:57:00+00:00,SAT-049,27.103,35.315,0.1269,91.3,1,14.3173
2026-08-30 07:58:00+00:00,SAT-049,26.74,36.745,0.3581,68.96,1,17.3285
2026-08-30 07:59:00+00:00,SAT-049,26.307,34.536,0.4885,87.4,1,20.4037
2026-08-30 08:00:00+00:00,SAT-049,26.526,34.481,0.1942,76.66,1,14.0247
2026-08-30 08:01:00+00:00,SAT-049,27.08,34.273,0.3648,79.38,1,17.0146
2026-08-30 08:02:00+00:00,SAT-049,26.287,37.673,0.2885,81.74,1,17.8719
2026-08-30 08:03:00+00:00,SAT-049,27.107,35.82,0.5097,92.12,1,21.5335
2026-08-30 08:04:00+00:00,SAT-049,26.7,33.573,0.3202,82.2,1,16.2677
2026-08-30 08:05:00+00:00,SAT-049,27.322,37.394,0.33,73.74,1,17.3439
2026-08-30 08:06:00+00:00,SAT-049,27.088,36.331,0.4102,82.25,1,19.1174
2026-08-30 08:07:00+00:00,SAT-049,27.024,36.03,0.4458,91.2,1,20.4377
2026-08-30 08:08:00+00:00,SAT-049,26.934,37.207,0.2589,89.73,1,17.5651
2026-08-30 08:09:00+00:00,SAT-049,27.513,34.273,0.2675,65.14,1,13.8084
2026-08-30 08:10:00+00:00,SAT-049,26.276,35.267,0.5458,78.4,1,21.0028
2026-08-30 08:11:00+00:00,SAT-049,26.438,36.211,0.219,91.95,1,16.749
2026-08-30 08:12:00+00:00,SAT-049,26.41,36.039,0.3473,72.47,1,17.2293
2026-08-30 08:13:00+00:00,SAT-049,26.274,35.588,0.3491,78.81,1,17.6604
2026-08-30 08:14:00+00:00,SAT-049,27.236,36.059,0.3606,85.38,1,18.3109
2026-08-30 08:15:00+00:00,SAT-049,27.152,37.47,0.4679,81.65,1,20.646
2026-08-30 08:16:00+00:00,SAT-049,26.657,35.82,0.3474,81.23,1,17.8109
2026-08-30 08:17:00+00:00,SAT-049,27.505,37.379,0.3536,82.41,1,18.47
2026-08-30 08:18:00+00:00,SAT-049,27.974,35.509,0.448,77.22,1,18.5796
2026-08-30 08:19:00+00:00,SAT-049,26.63,37.194,0.2865,72.64,1,16.639
2026-08-30 08:20:00+00:00,SAT-049,25.271,34.235,0.3551,90.74,1,18.5676
2026-08-30 08:21:00+00:00,SAT-049,27.011,35.396,0.3405,77.39,1,16.9868
2026-08-30 08:22:00+00:00,SAT-049,27.57,35.11,0.1959,72.29,1,13.5602
2026-08-30 08:23:00+00:00,SAT-049,26.129,34.13,0.2461,72.29,1,14.5489
2026-08-30 08:24:00+00:00,SAT-049,27.762,35.356,0.3117,68.59,1,15.3565
2026-08-30 08:25:00+00:00,SAT-049,26.948,34.512,0.2728,86.81,1,16.2008
2026-08-30 08:26:00+00:00,SAT-049,26.773,37.85,0.4922,88.58,1,22.0477
2026-08-30 08:27:00+00:00,SAT-049,26.714,37.49,0.2997,72.84,1,17.0092
2026-08-30 08:28:00+00:00,SAT-049,26.814,37.774,0.4701,87.1,1,21.4623
2026-08-30 08:29:00+00:00,SAT-049,26.626,35.976,0.3578,83.2,1,18.2666
2026-08-30 08:30:00+00:00,SAT-049,26.913,34.07,0.3518,83.87,1,17.1511
2026-08-30 08:31:00+00:00,SAT-049,27.231,35.776,0.4703,88.89,1,20.4616
2026-08-30 08:32:00+00:00,SAT-049,27.516,38.461,0.2273,76.38,1,16.1902
2026-08-30 08:33:00+00:00,SAT-049,27.618,35.799,0.2446,80.92,1,15.5375
2026-08-30 08:34:00+00:00,SAT-049,25.943,37.364,0.4283,87.18,1,20.8606
2026-08-30 08:35:00+00:00,SAT-049,27.324,37.088,0.3646,86.25,1,18.9389
2026-08-30 08:36:00+00:00,SAT-049,26.098,38.367,0.3427,83.3,1,19.4096
2026-08-30 08:37:00+00:00,SAT-049,25.72,36.142,0.391,81.56,1,19.1621
2026-08-30 08:38:00+00:00,SAT-049,26.95,34.781,0.2863,94.79,1,17.2947
2026-08-30 08:39:00+00:00,SAT-049,26.616,37.734,0.4914,85.18,1,21.7328
2026-08-30 08:40:00+00:00,SAT-049,26.839,35.182,0.321,89.18,1,17.6599
2026-08-30 08:41:00+00:00,SAT-049,25.927,34.861,0.2861,73.37,1,15.8136
2026-08-30 08:42:00+00:00,SAT-049,26.759,39.879,0.4379,81.33,1,21.4388
2026-08-30 08:43:00+00:00,SAT-049,27.935,36.723,0.3366,79.85,1,17.4318
2026-08-30 08:44:00+00:00,SAT-049,26.704,33.28,0.3572,74.76,1,16.1174
2026-08-30 08:45:00+00:00,SAT-049,25.765,34.593,0.3286,88.82,1,17.8986
2026-08-30 08:46:00+00:00,SAT-049,26.709,35.977,0.2792,81.96,1,16.7059
2026-08-30 08:47:00+00:00,SAT-049,25.951,33.933,0.2604,79.25,1,15.4062
2026-08-30 08:48:00+00:00,SAT-049,27.036,35.629,0.4219,87.13,1,19.436
2026-08-30 08:49:00+00:00,SAT-049,25.751,37.811,0.4592,83.6,1,21.3951
2026-08-30 08:50:00+00:00,SAT-049,27.254,36.825,0.2939,91.44,1,18.0303
2026-08-30 08:51:00+00:00,SAT-049,26.429,37.991,0.5039,66.46,1,20.4752
2026-08-30 08:52:00+00:00,SAT-049,27.036,35.444,0.4584,70.46,1,18.5007
2026-08-30 08:53:00+00:00,SAT-049,26.599,36.972,0.3698,80.32,1,18.7309
2026-08-30 08:54:00+00:00,SAT-049,26.848,37.997,0.2864,75.92,1,17.2466
2026-08-30 08:55:00+00:00,SAT-049,26.886,38.988,0.4093,74.12,1,19.7776
2026-08-30 08:56:00+00:00,SAT-049,27.354,36.825,0.4297,61.45,1,17.7357
2026-08-30 08:57:00+00:00,SAT-049,26.737,37.157,0.3601,78.73,1,18.4516
2026-08-30 08:58:00+00:00,SAT-049,26.635,36.037,0.3741,81.68,1,18.4493
2026-08-30 08:59:00+00:00,SAT-049,26.811,35.994,0.4376,78.97,1,19.2559
2026-08-30 09:00:00+00:00,SAT-049,27.0,37.366,0.4967,83.75,1,21.36
2026-08-30 09:01:00+00:00,SAT-049,26.437,35.968,0.2658,90.71,1,17.3573
2026-08-30 09:02:00+00:00,SAT-049,26.232,37.031,0.4143,91.03,1,20.6725
2026-08-30 09:03:00+00:00,SAT-049,26.265,33.985,0.4154,86.97,1,18.7916
2026-08-30 09:04:00+00:00,SAT-049,27.123,37.884,0.3561,99.91,1,20.4945
2026-08-30 09:05:00+00:00,SAT-049,26.881,37.365,0.363,89.33,1,19.503
2026-08-30 09:06:00+00:00,SAT-049,27.729,35.976,0.3263,95.71,1,18.3845
2026-08-30 09:07:00+00:00,SAT-049,26.928,38.092,0.3493,77.14,1,18.505
2026-08-30 09:08:00+00:00,SAT-049,26.202,35.291,0.4222,69.18,1,17.9907
2026-08-30 09:09:00+00:00,SAT-049,26.986,35.819,0.3921,86.63,1,18.9683
2026-08-30 09:10:00+00:00,SAT-049,27.033,37.997,0.4337,76.61,1,19.8866
2026-08-30 09:11:00+00:00,SAT-049,25.625,35.128,0.3075,83.57,1,17.3699
2026-08-30 09:12:00+00:00,SAT-049,27.13,34.985,0.3855,73.58,1,17.2012
2026-08-30 09:13:00+00:00,SAT-049,27.186,35.638,0.5209,94.14,1,21.794
2026-08-30 09:14:00+00:00,SAT-049,25.632,36.259,0.3434,77.71,1,18.0529
2026-08-30 09:15:00+00:00,SAT-049,26.862,38.247,0.2491,86.53,1,17.6507
2026-08-30 09:16:00+00:00,SAT-049,27.382,33.294,0.4119,72.74,1,16.6543
2026-08-30 09:17:00+00:00,SAT-049,26.658,35.288,0.3005,75.81,1,16.2122
2026-08-30 09:18:00+00:00,SAT-049,26.71,32.972,0.3584,76.7,1,16.1559
2026-08-30 09:19:00+00:00,SAT-049,26.893,34.583,0.4077,69.56,1,17.1341
2026-08-30 09:20:00+00:00,SAT-049,26.878,36.123,0.2687,89.47,1,17.1988
2026-08-30 09:21:00+00:00,SAT-049,26.833,35.645,0.4491,78.87,1,19.2715
2026-08-30 09:22:00+00:00,SAT-049,27.279,35.779,0.3723,97.62,1,19.465
2026-08-30 09:23:00+00:00,SAT-049,26.702,38.168,0.3465,95.5,1,20.2352
2026-08-30 09:24:00+00:00,SAT-049,26.703,37.36,0.4854,85.67,1,21.4465
2026-08-30 09:25:00+00:00,SAT-049,26.256,37.178,0.44,92.45,1,21.3261
2026-08-30 09:26:00+00:00,SAT-049,26.115,37.326,0.4237,81.58,1,20.1867
2026-08-30 09:27:00+00:00,SAT-049,26.72,34.448,0.282,77.52,1,15.5897
2026-08-30 09:28:00+00:00,SAT-049,26.81,35.553,0.3791,73.09,1,17.4553
2026-08-30 09:29:00+00:00,SAT-049,25.708,37.296,0.176,81.59,1,15.8759
2026-08-30 09:30:00+00:00,SAT-049,25.374,35.865,0.5095,70.23,1,20.2742
2026-08-30 09:31:00+00:00,SAT-049,26.599,33.532,0.3019,75.16,1,15.3257
2026-08-30 09:32:00+00:00,SAT-049,26.964,35.596,0.3225,74.48,1,16.5205
2026-08-30 09:33:00+00:00,SAT-049,26.565,37.039,0.3118,66.8,1,16.5173
2026-08-30 09:34:00+00:00,SAT-049,27.273,35.075,0.381,79.78,1,17.6666
2026-08-30 09:35:00+00:00,SAT-049,26.986,36.459,0.4235,91.82,1,20.3222
2026-08-30 09:36:00+00:00,SAT-049,26.844,36.442,0.4132,75.02,1,18.6742
2026-08-30 09:37:00+00:00,SAT-049,27.256,35.349,0.4484,85.27,1,19.5181
2026-08-30 09:38:00+00:00,SAT-049,25.871,34.341,0.5008,78.96,1,19.9433
2026-08-30 09:39:00+00:00,SAT-049,25.929,36.047,0.4447,91.17,1,20.8618
2026-08-30 09:40:00+00:00,SAT-049,26.395,36.73,0.288,76.63,1,16.8883
2026-08-30 09:41:00+00:00,SAT-049,27.126,37.51,0.3973,97.02,1,20.7886
2026-08-30 09:42:00+00:00,SAT-049,26.28,36.834,0.2173,75.01,1,15.5683
2026-08-30 09:43:00+00:00,SAT-049,26.135,36.524,0.4279,83.49,1,20.0245
2026-08-30 09:44:00+00:00,SAT-049,27.189,37.028,0.305,72.62,1,16.664
2026-08-30 09:45:00+00:00,SAT-049,26.432,35.32,0.3721,83.2,1,18.2727
2026-08-30 09:46:00+00:00,SAT-049,25.952,40.592,0.1839,85.61,1,17.9293
2026-08-30 09:47:00+00:00,SAT-049,26.601,35.682,0.298,75.69,1,16.3766
2026-08-30 09:48:00+00:00,SAT-049,25.784,35.064,0.4712,72.93,1,19.2651
2026-08-30 09:49:00+00:00,SAT-049,27.163,36.486,0.2911,85.76,1,17.3359
2026-08-30 09:50:00+00:00,SAT-049,26.994,35.992,0.5019,73.39,1,19.8369
2026-08-30 09:51:00+00:00,SAT-049,26.899,35.235,0.2928,75.94,1,15.9636
2026-08-30 09:52:00+00:00,SAT-049,26.269,36.365,0.2953,65.98,1,15.9291
2026-08-30 09:53:00+00:00,SAT-049,27.005,37.88,0.2401,74.6,1,16.1743
2026-08-30 09:54:00+00:00,SAT-049,26.898,34.282,0.3833,79.06,1,17.3958
2026-08-30 09:55:00+00:00,SAT-049,26.465,36.874,0.362,97.32,1,20.1255
2026-08-30 09:56:00+00:00,SAT-049,26.981,35.839,0.3803,86.21,1,18.7312
2026-08-30 09:57:00+00:00,SAT-049,26.852,36.032,0.1235,73.68,1,13.1304
2026-08-30 09:58:00+00:00,SAT-049,26.608,35.067,0.4225,83.96,1,19.0513
2026-08-30 09:59:00+00:00,SAT-049,26.397,34.019,0.4746,72.92,1,18.5555
2026-08-30 10:00:00+00:00,SAT-049,26.393,36.606,0.3729,74.09,1,18.127
2026-08-30 10:01:00+00:00,SAT-049,27.153,35.059,0.4333,82.62,1,18.9027
2026-08-30 10:02:00+00:00,SAT-049,26.421,35.567,0.4099,78.84,1,18.6899
2026-08-30 10:03:00+00:00,SAT-049,26.356,37.395,0.3547,80.91,1,18.8205
2026-08-30 10:04:00+00:00,SAT-049,27.03,34.816,0.3425,72.37,1,16.2732
2026-08-30 10:05:00+00:00,SAT-049,27.053,36.766,0.2881,87.51,1,17.6235
2026-08-30 10:06:00+00:00,SAT-049,26.555,37.862,0.3641,82.22,1,19.2632
2026-08-30 10:07:00+00:00,SAT-049,27.557,34.739,0.32,81.21,1,16.4148
2026-08-30 10:08:00+00:00,SAT-049,27.146,33.315,0.4899,62.41,1,17.2336
2026-08-30 10:09:00+00:00,SAT-049,27.314,36.753,0.2273,75.38,1,15.3273
2026-08-30 10:10:00+00:00,SAT-049,27.656,36.208,0.4417,86.53,1,19.7802
2026-08-30 10:11:00+00:00,SAT-049,26.644,35.613,0.3134,77.88,1,16.7996
2026-08-30 10:12:00+00:00,SAT-049,26.207,38.477,0.3949,83.85,1,20.4109
2026-08-30 10:13:00+00:00,SAT-049,26.842,33.411,0.3494,69.06,1,15.4728
2026-08-30 10:14:00+00:00,SAT-049,27.444,38.346,0.3536,69.85,1,17.8466
2026-08-30 10:15:00+00:00,SAT-049,26.915,38.993,0.3077,100.15,1,20.2829
2026-08-30 10:16:00+00:00,SAT-049,27.423,36.321,0.3156,74.88,1,16.6109
2026-08-30 10:17:00+00:00,SAT-049,26.636,38.07,0.3316,79.72,1,18.5243
2026-08-30 10:18:00+00:00,SAT-049,25.844,38.28,0.4472,72.93,1,20.4156
2026-08-30 10:19:00+00:00,SAT-049,26.469,34.752,0.4131,74.78,1,17.9551
2026-08-30 10:20:00+00:00,SAT-049,26.177,34.836,0.3843,81.17,1,18.1696
2026-08-30 10:21:00+00:00,SAT-049,26.857,36.112,0.3903,78.81,1,18.4306
2026-08-30 10:22:00+00:00,SAT-049,26.668,35.399,0.2064,71.53,1,14.1855
2026-08-30 10:23:00+00:00,SAT-049,26.808,36.148,0.3662,82.76,1,18.3913
2026-08-30 10:24:00+00:00,SAT-049,27.246,37.202,0.3364,83.59,1,18.2814
2026-08-30 10:25:00+00:00,SAT-049,27.573,35.76,0.2716,77.79,1,15.7401
2026-08-30 10:26:00+00:00,SAT-049,27.34,37.853,0.4434,79.5,1,20.1257
2026-08-30 10:27:00+00:00,SAT-049,27.081,34.376,0.3982,86.58,1,18.3164
2026-08-30 10:28:00+00:00,SAT-049,26.775,34.223,0.4604,70.62,1,18.0445
2026-08-30 10:29:00+00:00,SAT-049,26.858,36.058,0.1961,84.13,1,15.3876
2026-08-30 10:30:00+00:00,SAT-049,27.264,33.141,0.2749,71.14,1,14.016
2026-08-30 10:31:00+00:00,SAT-049,27.129,36.356,0.1834,87.12,1,15.4677
2026-08-30 10:32:00+00:00,SAT-049,27.091,34.786,0.4287,89.12,1,19.2936
2026-08-30 10:33:00+00:00,SAT-049,27.064,37.87,0.3485,84.05,1,18.9474
2026-08-30 10:34:00+00:00,SAT-049,25.871,35.881,0.3002,86.69,1,17.7984
2026-08-30 10:35:00+00:00,SAT-049,26.314,36.597,0.4333,81.66,1,19.9221
2026-08-30 10:36:00+00:00,SAT-049,26.333,35.692,0.3622,79.19,1,17.9595
2026-08-30 10:37:00+00:00,SAT-049,26.849,34.668,0.3697,77.53,1,17.2263
2026-08-30 10:38:00+00:00,SAT-049,26.057,35.463,0.4085,72.07,1,18.1485
2026-08-30 10:39:00+00:00,SAT-049,27.47,36.52,0.3187,84.01,1,17.5698
2026-08-30 10:40:00+00:00,SAT-049,25.89,34.18,0.3604,62.63,1,15.8592
2026-08-30 10:41:00+00:00,SAT-049,26.264,36.523,0.3831,95.34,1,20.2315
2026-08-30 10:42:00+00:00,SAT-049,27.58,33.925,0.3586,84.9,1,17.0262
2026-08-30 10:43:00+00:00,SAT-049,26.943,33.842,0.3283,96.57,1,17.7455
2026-08-30 10:44:00+00:00,SAT-049,26.98,36.034,0.304,76.6,1,16.5896
2026-08-30 10:45:00+00:00,SAT-049,25.727,35.753,0.2071,71.62,1,14.7601
2026-08-30 10:46:00+00:00,SAT-049,27.19,35.278,0.3843,86.11,1,18.4305
2026-08-30 10:47:00+00:00,SAT-049,25.98,35.342,0.4195,83.23,1,19.3208
2026-08-30 10:48:00+00:00,SAT-049,27.119,37.436,0.3304,88.85,1,18.8137
2026-08-30 10:49:00+00:00,SAT-049,25.697,34.553,0.5339,77.98,1,20.6269
