timestamp,aspex_proton_flux,papa_wind_velocity,mag_bz_field
2026-08-06 15:54:53.794705,0.11,301.87,-0.97
2026-08-06 15:54:53.835278,1e+31,1e+31,-0.27
2026-08-06 15:54:53.870368,0.08,395.77,-4.41
2026-08-06 15:54:53.900383,1.04,674.39,0.35
2026-08-06 15:54:53.923618,0.11,921.84,3.22
2026-08-06 15:54:53.946177,0.23,811.56,-2.44
2026-08-06 15:54:53.966630,0.07,567.48,-3.8
2026-08-06 15:54:53.973895,48.05,455.92,1.5
2026-08-06 15:54:53.994022,0.08,376.92,-6.8
2026-08-06 15:54:54.001517,53.69,418.62,-2.19
2026-08-06 15:54:54.019055,1e+31,1e+31,-12.02
2026-08-06 15:54:54.026170,45.2,461.27,4.79
2026-08-06 15:54:54.045054,1e+31,1e+31,-9.03
2026-08-06 15:54:54.052143,42.38,430.69,-2.3
2026-08-06 15:54:54.072960,0.35,453.37,9.73
2026-08-06 15:54:54.080319,47.52,485.28,1.46
2026-08-06 15:54:54.100738,0.02,422.97,3.79
2026-08-06 15:54:54.108532,68.07,408.5,-8.59
2026-08-06 15:54:54.127889,0.14,405.08,0.07
2026-08-06 15:54:54.134894,46.17,485.67,2.29
2026-08-06 15:54:54.155143,1e+31,1e+31,-1.34
2026-08-06 15:54:54.164995,1e+31,397.04,-5.89
2026-08-06 15:54:54.185046,0.66,679.52,5.7
2026-08-06 15:54:54.189620,50.99,412.24,-9.06
2026-08-06 15:54:54.197242,1e+31,1e+31,-1.1
2026-08-06 15:54:54.213886,0.03,421.0,5.86
2026-08-06 15:55:53.408300,44.38,505.69,3.66
2026-08-06 15:55:53.437296,1e+31,1e+31,2.52
2026-08-06 15:55:53.483805,43.88,495.01,5.46
2026-08-06 15:55:53.506605,0.07,370.43,0.94
2026-08-06 15:55:53.514351,40.05,396.43,-0.89
2026-08-06 15:55:53.539861,0.03,330.66,1.55
2026-08-06 15:55:53.550038,42.68,380.14,4.44
2026-08-06 15:55:53.571293,1e+31,1e+31,-12.18
2026-08-06 15:55:53.579294,60.0,409.55,1.88
2026-08-06 15:55:53.599923,0.03,363.44,3.2
2026-08-06 15:55:53.609105,49.35,442.47,-0.39
2026-08-06 15:55:53.633994,1e+31,1e+31,-0.77
2026-08-06 15:55:53.643419,44.5,436.81,-2.68
2026-08-06 15:55:53.668734,1e+31,1e+31,-0.98
2026-08-06 15:55:53.678510,39.37,420.29,3.56
2026-08-06 15:55:53.702780,1e+31,1e+31,-0.92
2026-08-06 15:55:53.711943,1e+31,436.08,3.87
2026-08-06 15:55:53.733431,1e+31,1e+31,-6.51
2026-08-06 15:55:53.742222,34.79,440.94,2.81
2026-08-06 15:55:53.764028,1e+31,1e+31,5.36
2026-08-06 15:55:53.771736,1e+31,429.2,0.45
2026-08-06 15:55:53.794705,0.12,290.23,-2.43
2026-08-06 15:55:53.835278,1e+31,1e+31,4.92
2026-08-06 15:55:53.870368,0.08,395.65,-0.57
2026-08-06 15:55:53.900383,1.79,647.2,-10.4
2026-08-06 15:55:53.923618,1e+31,1e+31,-7.05
2026-08-06 15:55:53.946177,0.26,809.93,5.67
2026-08-06 15:55:53.966630,0.09,570.25,-6.77
2026-08-06 15:55:53.973895,48.06,469.25,0.51
2026-08-06 15:55:53.994022,0.08,376.94,-6.77
2026-08-06 15:55:54.001517,53.7,492.51,-3.88
2026-08-06 15:55:54.019055,1e+31,1e+31,-1.99
2026-08-06 15:55:54.026170,45.13,450.07,1.74
2026-08-06 15:55:54.045054,0.04,327.7,1.19
2026-08-06 15:55:54.052143,42.42,424.51,1.42
2026-08-06 15:55:54.072960,0.37,452.99,-2.67
2026-08-06 15:55:54.080319,47.56,420.93,-8.05
2026-08-06 15:55:54.100738,0.02,423.56,5.78
2026-08-06 15:55:54.108532,68.11,473.04,-3.96
2026-08-06 15:55:54.127889,1e+31,1e+31,2.91
2026-08-06 15:55:54.134894,46.16,436.73,3.84
2026-08-06 15:55:54.155143,1e+31,1e+31,-0.07
2026-08-06 15:55:54.164995,1e+31,362.82,-1.12
2026-08-06 15:55:54.185046,0.67,679.3,0.37
2026-08-06 15:55:54.189620,50.95,407.55,3.84
2026-08-06 15:55:54.197242,1e+31,1e+31,-3.98
2026-08-06 15:55:54.213886,0.03,422.46,1.91
2026-08-06 15:56:53.408300,44.38,375.93,9.19
2026-08-06 15:56:53.437296,1e+31,1e+31,-5.62
2026-08-06 15:56:53.483805,43.88,384.93,5.56
2026-08-06 15:56:53.506605,0.08,368.27,-5.33
2026-08-06 15:56:53.514351,39.99,413.19,3.45
2026-08-06 15:56:53.539861,0.03,332.23,-4.75
2026-08-06 15:56:53.550038,42.22,415.84,6.33
2026-08-06 15:56:53.571293,1e+31,1e+31,-0.1
2026-08-06 15:56:53.579294,60.0,415.3,5.62
2026-08-06 15:56:53.599923,1e+31,1e+31,4.74
2026-08-06 15:56:53.609105,49.32,470.7,-1.54
2026-08-06 15:56:53.633994,1e+31,1e+31,-10.88
2026-08-06 15:56:53.643419,44.56,427.94,-0.2
2026-08-06 15:56:53.668734,1e+31,1e+31,1.32
2026-08-06 15:56:53.678510,39.33,390.65,6.43
2026-08-06 15:56:53.702780,0.14,322.54,4.58
2026-08-06 15:56:53.711943,1e+31,416.04,-6.82
2026-08-06 15:56:53.733431,1e+31,1e+31,-3.42
2026-08-06 15:56:53.742222,34.82,441.79,-8.48
2026-08-06 15:56:53.764028,0.08,331.28,1.86
2026-08-06 15:56:53.771736,1e+31,414.91,3.17
2026-08-06 15:56:53.794705,1e+31,1e+31,-0.77
2026-08-06 15:56:53.835278,1e+31,1e+31,-1.13
2026-08-06 15:56:53.870368,0.08,398.38,-1.56
2026-08-06 15:56:53.900383,1.27,663.63,6.29
2026-08-06 15:56:53.923618,0.14,902.72,-2.98
2026-08-06 15:56:53.946177,0.24,810.46,-0.24
2026-08-06 15:56:53.966630,0.09,575.05,-1.53
2026-08-06 15:56:53.973895,48.07,402.89,0.16
2026-08-06 15:56:53.994022,0.08,377.67,7.26
2026-08-06 15:56:54.001517,53.71,461.97,3.64
2026-08-06 15:56:54.019055,1e+31,1e+31,3.1
2026-08-06 15:56:54.026170,45.07,386.21,-1.89
2026-08-06 15:56:54.045054,1e+31,1e+31,-2.2
2026-08-06 15:56:54.052143,42.46,485.07,-7.09
2026-08-06 15:56:54.072960,0.35,454.68,-6.31
2026-08-06 15:56:54.080319,47.59,410.65,2.11
2026-08-06 15:56:54.100738,0.04,428.01,4.3
2026-08-06 15:56:54.108532,68.14,453.39,-6.9
2026-08-06 15:56:54.127889,0.11,425.32,-8.74
2026-08-06 15:56:54.134894,46.15,390.54,-5.85
2026-08-06 15:56:54.155143,1e+31,1e+31,-3.7
2026-08-06 15:56:54.164995,1e+31,463.45,6.02
2026-08-06 15:56:54.185046,0.63,675.31,7.94
2026-08-06 15:56:54.189620,50.92,414.65,3.27
2026-08-06 15:56:54.197242,1e+31,1e+31,-4.06
2026-08-06 15:56:54.213886,0.03,419.64,-8.42
2026-08-06 15:57:53.408300,44.27,463.98,-5.47
2026-08-06 15:57:53.437296,1e+31,1e+31,-9.73
2026-08-06 15:57:53.483805,43.88,338.46,2.81
2026-08-06 15:57:53.506605,0.08,371.33,0.24
2026-08-06 15:57:53.514351,39.97,425.12,-2.94
2026-08-06 15:57:53.539861,0.03,332.05,1.49
2026-08-06 15:57:53.550038,38.23,416.91,4.92
2026-08-06 15:57:53.571293,1e+31,1e+31,-5.92
2026-08-06 15:57:53.579294,60.0,460.76,-4.08
2026-08-06 15:57:53.599923,0.03,357.58,2.48
2026-08-06 15:57:53.609105,49.0,456.0,-1.25
2026-08-06 15:57:53.633994,1e+31,1e+31,-0.85
2026-08-06 15:57:53.643419,44.52,445.12,-8.08
2026-08-06 15:57:53.668734,1e+31,1e+31,-1.69
2026-08-06 15:57:53.678510,39.33,438.58,-6.94
2026-08-06 15:57:53.702780,1e+31,1e+31,-4.32
2026-08-06 15:57:53.711943,1e+31,417.81,0.62
2026-08-06 15:57:53.733431,1e+31,1e+31,-4.26
2026-08-06 15:57:53.742222,34.87,411.23,-1.06
2026-08-06 15:57:53.764028,0.09,331.14,-0.38
2026-08-06 15:57:53.771736,1e+31,432.68,0.98
2026-08-06 15:57:53.794705,0.09,300.25,2.25
2026-08-06 15:57:53.835278,1e+31,1e+31,7.74
2026-08-06 15:57:53.870368,0.07,399.5,4.13
2026-08-06 15:57:53.900383,2.12,636.58,-5.5
2026-08-06 15:57:53.923618,1e+31,1e+31,1.38
2026-08-06 15:57:53.946177,0.24,811.44,-1.56
2026-08-06 15:57:53.966630,0.09,571.81,0.25
2026-08-06 15:57:53.973895,48.09,407.74,2.71
2026-08-06 15:57:53.994022,0.08,377.63,4.17
2026-08-06 15:57:54.001517,53.72,405.46,2.05
2026-08-06 15:57:54.019055,1e+31,1e+31,-2.83
2026-08-06 15:57:54.026170,45.01,365.85,-1.65
2026-08-06 15:57:54.045054,1e+31,1e+31,-11.34
2026-08-06 15:57:54.052143,42.49,454.93,-1.47
2026-08-06 15:57:54.072960,0.37,452.75,-1.42
2026-08-06 15:57:54.080319,47.63,465.41,-4.29
2026-08-06 15:57:54.100738,0.05,426.39,-6.56
2026-08-06 15:57:54.108532,68.18,465.27,-6.56
2026-08-06 15:57:54.127889,0.09,433.64,4.41
2026-08-06 15:57:54.134894,46.14,373.58,-1.48
2026-08-06 15:57:54.155143,1e+31,1e+31,0.58
2026-08-06 15:57:54.164995,1e+31,461.66,1.29
2026-08-06 15:57:54.185046,0.68,681.8,1.73
2026-08-06 15:57:54.189620,50.89,388.95,-0.49
2026-08-06 15:57:54.197242,1e+31,1e+31,2.99
2026-08-06 15:57:54.213886,0.03,421.56,6.79
2026-08-06 15:58:53.408300,44.38,414.23,-12.4
2026-08-06 15:58:53.437296,1e+31,1e+31,0.73
2026-08-06 15:58:53.483805,43.88,436.76,2.97
2026-08-06 15:58:53.506605,0.08,372.99,-0.4
2026-08-06 15:58:53.514351,39.82,391.76,1.07
2026-08-06 15:58:53.539861,0.04,329.43,-4.09
2026-08-06 15:58:53.550038,38.02,465.02,-0.92
2026-08-06 15:58:53.571293,1e+31,1e+31,0.6
2026-08-06 15:58:53.579294,58.89,398.27,5.62
2026-08-06 15:58:53.599923,0.03,353.82,-1.59
2026-08-06 15:58:53.609105,49.0,454.45,8.69
2026-08-06 15:58:53.633994,1e+31,1e+31,3.12
2026-08-06 15:58:53.643419,44.56,465.13,-2.23
2026-08-06 15:58:53.668734,1e+31,1e+31,-0.19
2026-08-06 15:58:53.678510,39.33,369.57,-7.95
2026-08-06 15:58:53.702780,1e+31,1e+31,-1.53
2026-08-06 15:58:53.711943,1e+31,400.64,-1.42
2026-08-06 15:58:53.733431,1e+31,1e+31,-5.07
2026-08-06 15:58:53.742222,34.87,428.36,-0.01
2026-08-06 15:58:53.764028,0.08,331.76,-0.8
2026-08-06 15:58:53.771736,1e+31,426.89,-2.0
2026-08-06 15:58:53.794705,0.11,299.92,0.37
2026-08-06 15:58:53.835278,1e+31,1e+31,-6.04
2026-08-06 15:58:53.870368,0.08,399.27,2.57
2026-08-06 15:58:53.900383,1e+31,1e+31,-0.88
2026-08-06 15:58:53.923618,0.11,916.28,4.48
2026-08-06 15:58:53.946177,0.24,811.22,4.07
2026-08-06 15:58:53.966630,0.09,572.17,-3.11
2026-08-06 15:58:53.973895,48.1,426.58,-9.0
2026-08-06 15:58:53.994022,0.08,377.14,2.87
2026-08-06 15:58:54.001517,53.73,407.04,0.68
2026-08-06 15:58:54.019055,1e+31,1e+31,-5.62
2026-08-06 15:58:54.026170,44.95,410.7,-0.16
2026-08-06 15:58:54.045054,0.03,333.35,-3.22
2026-08-06 15:58:54.052143,42.53,453.22,1.18
2026-08-06 15:58:54.072960,0.37,452.87,-1.69
2026-08-06 15:58:54.080319,47.66,409.6,-1.36
2026-08-06 15:58:54.100738,0.05,424.21,1.42
2026-08-06 15:58:54.108532,68.22,415.42,4.28
2026-08-06 15:58:54.127889,0.08,434.68,8.03
2026-08-06 15:58:54.134894,46.13,430.43,-5.18
2026-08-06 15:58:54.155143,1e+31,1e+31,7.24
2026-08-06 15:58:54.164995,1e+31,463.99,-1.4
2026-08-06 15:58:54.185046,0.63,680.3,-8.12
2026-08-06 15:58:54.189620,50.86,505.38,-3.27
2026-08-06 15:58:54.197242,1e+31,1e+31,-1.12
2026-08-06 15:58:54.213886,0.03,423.07,0.7
2026-08-06 15:59:53.408300,44.48,440.48,-2.9
2026-08-06 15:59:53.437296,1e+31,1e+31,-7.07
2026-08-06 15:59:53.483805,43.88,463.87,4.27
2026-08-06 15:59:53.506605,0.08,370.47,2.35
2026-08-06 15:59:53.514351,39.82,419.18,1.1
2026-08-06 15:59:53.539861,1e+31,1e+31,2.89
2026-08-06 15:59:53.550038,38.02,444.56,-7.19
2026-08-06 15:59:53.571293,1e+31,1e+31,4.26
2026-08-06 15:59:53.579294,58.29,433.25,0.09
2026-08-06 15:59:53.599923,0.03,354.15,-0.69
2026-08-06 15:59:53.609105,49.0,385.86,-3.9
2026-08-06 15:59:53.633994,1e+31,1e+31,-5.11
2026-08-06 15:59:53.643419,44.56,405.54,1.23
2026-08-06 15:59:53.668734,1e+31,1e+31,0.77
2026-08-06 15:59:53.678510,39.27,458.62,-4.01
2026-08-06 15:59:53.702780,0.11,323.66,-7.54
2026-08-06 15:59:53.711943,1e+31,421.97,-5.67
2026-08-06 15:59:53.733431,1e+31,1e+31,4.64
2026-08-06 15:59:53.742222,34.87,404.34,7.61
2026-08-06 15:59:53.764028,0.08,330.44,-3.46
2026-08-06 15:59:53.771736,1e+31,432.49,0.89
2026-08-06 15:59:53.794705,0.12,298.82,3.18
2026-08-06 15:59:53.835278,1e+31,1e+31,-7.52
2026-08-06 15:59:53.870368,1e+31,1e+31,-2.5
2026-08-06 15:59:53.900383,1e+31,1e+31,-1.27
2026-08-06 15:59:53.923618,1e+31,1e+31,-1.78
2026-08-06 15:59:53.946177,0.25,810.98,-2.06
2026-08-06 15:59:53.966630,0.09,573.54,4.98
2026-08-06 15:59:53.973895,48.12,432.46,-1.54
2026-08-06 15:59:53.994022,0.09,375.84,3.77
2026-08-06 15:59:54.001517,53.75,428.95,-6.7
2026-08-06 15:59:54.019055,1e+31,1e+31,3.03
2026-08-06 15:59:54.026170,44.89,495.22,2.18
2026-08-06 15:59:54.045054,1e+31,1e+31,-1.95
2026-08-06 15:59:54.052143,42.57,440.9,0.54
2026-08-06 15:59:54.072960,0.37,453.13,-0.24
2026-08-06 15:59:54.080319,47.7,439.26,-2.66
2026-08-06 15:59:54.100738,0.05,423.78,-1.0
2026-08-06 15:59:54.108532,68.25,472.49,2.23
2026-08-06 15:59:54.127889,1e+31,1e+31,-1.58
2026-08-06 15:59:54.134894,46.12,433.07,-9.28
2026-08-06 15:59:54.155143,1e+31,1e+31,2.66
2026-08-06 15:59:54.164995,1e+31,452.46,-1.4
2026-08-06 15:59:54.185046,0.65,679.58,2.51
2026-08-06 15:59:54.189620,50.83,441.3,-0.0
2026-08-06 15:59:54.197242,1e+31,1e+31,-3.84
2026-08-06 15:59:54.213886,0.04,420.36,-12.9
2026-08-06 16:00:53.408300,44.53,496.92,-1.15
2026-08-06 16:00:53.437296,1e+31,1e+31,-3.03
2026-08-06 16:00:53.483805,43.88,442.19,-4.45
2026-08-06 16:00:53.506605,0.07,370.65,4.8
2026-08-06 16:00:53.514351,39.59,406.84,-4.53
2026-08-06 16:00:53.539861,0.03,327.4,0.13
2026-08-06 16:00:53.550038,38.04,422.27,1.17
2026-08-06 16:00:53.571293,1e+31,1e+31,8.08
2026-08-06 16:00:53.579294,58.29,395.21,-2.78
2026-08-06 16:00:53.599923,0.03,351.05,-7.32
2026-08-06 16:00:53.609105,48.99,429.14,-5.8
2026-08-06 16:00:53.633994,1e+31,1e+31,2.67
2026-08-06 16:00:53.643419,44.52,443.08,2.53
2026-08-06 16:00:53.668734,1e+31,1e+31,2.88
2026-08-06 16:00:53.678510,39.33,434.33,-3.84
2026-08-06 16:00:53.702780,0.09,322.78,1.79
2026-08-06 16:00:53.711943,1e+31,366.37,5.1
2026-08-06 16:00:53.733431,1e+31,1e+31,-5.5
2026-08-06 16:00:53.742222,34.87,405.22,-9.01
2026-08-06 16:00:53.764028,0.03,333.71,-3.79
2026-08-06 16:00:53.771736,1e+31,375.8,1.34
2026-08-06 16:00:53.794705,0.11,300.77,2.95
2026-08-06 16:00:53.835278,1e+31,1e+31,4.71
2026-08-06 16:00:53.870368,0.06,401.82,1.94
2026-08-06 16:00:53.900383,1e+31,1e+31,1.22
2026-08-06 16:00:53.923618,1e+31,1e+31,-5.49
2026-08-06 16:00:53.946177,0.23,809.16,-9.07
2026-08-06 16:00:53.966630,0.09,567.93,-8.24
2026-08-06 16:00:53.973895,48.13,423.03,1.45
2026-08-06 16:00:53.994022,0.08,374.81,6.23
2026-08-06 16:00:54.001517,53.76,349.76,0.87
2026-08-06 16:00:54.019055,1e+31,1e+31,-0.16
2026-08-06 16:00:54.026170,44.83,431.96,-2.82
2026-08-06 16:00:54.045054,1e+31,1e+31,-6.08
2026-08-06 16:00:54.052143,42.61,441.92,3.37
2026-08-06 16:00:54.072960,0.36,452.01,-0.08
2026-08-06 16:00:54.080319,47.73,398.56,10.23
2026-08-06 16:00:54.100738,0.05,424.82,1.56
2026-08-06 16:00:54.108532,68.28,414.98,0.1
2026-08-06 16:00:54.127889,0.1,427.92,0.51
2026-08-06 16:00:54.134894,46.11,458.04,5.09
2026-08-06 16:00:54.155143,1e+31,1e+31,1.53
2026-08-06 16:00:54.164995,1e+31,423.69,-2.0
2026-08-06 16:00:54.185046,0.6,676.99,3.26
2026-08-06 16:00:54.189620,50.8,408.99,5.68
2026-08-06 16:00:54.197242,1e+31,1e+31,3.08
2026-08-06 16:00:54.213886,0.03,421.17,0.68
2026-08-06 16:01:53.408300,44.53,464.5,-0.64
2026-08-06 16:01:53.437296,1e+31,1e+31,-1.5
2026-08-06 16:01:53.483805,43.88,478.42,6.92
2026-08-06 16:01:53.506605,0.07,370.84,-0.38
2026-08-06 16:01:53.514351,39.82,467.52,-1.99
2026-08-06 16:01:53.539861,0.04,328.72,-0.62
2026-08-06 16:01:53.550038,38.04,419.19,0.72
2026-08-06 16:01:53.571293,1e+31,1e+31,-7.17
2026-08-06 16:01:53.579294,58.29,410.37,-4.58
2026-08-06 16:01:53.599923,0.03,362.42,-0.89
2026-08-06 16:01:53.609105,48.99,448.27,1.26
2026-08-06 16:01:53.633994,1e+31,1e+31,-0.96
2026-08-06 16:01:53.643419,44.52,398.62,0.34
2026-08-06 16:01:53.668734,1e+31,1e+31,5.89
2026-08-06 16:01:53.678510,39.33,462.63,-7.24
2026-08-06 16:01:53.702780,0.09,318.89,-3.22
2026-08-06 16:01:53.711943,1e+31,412.29,-4.79
2026-08-06 16:01:53.733431,1e+31,1e+31,2.86
2026-08-06 16:01:53.742222,34.96,420.77,-4.03
2026-08-06 16:01:53.764028,0.06,331.87,-4.04
2026-08-06 16:01:53.771736,1e+31,452.19,-5.23
2026-08-06 16:01:53.794705,1e+31,1e+31,1.59
2026-08-06 16:01:53.835278,1e+31,1e+31,-3.31
2026-08-06 16:01:53.870368,0.07,402.81,4.4
2026-08-06 16:01:53.900383,1e+31,1e+31,4.01
2026-08-06 16:01:53.923618,1e+31,1e+31,-4.54
2026-08-06 16:01:53.946177,0.24,809.26,5.3
2026-08-06 16:01:53.966630,0.08,570.74,1.76
2026-08-06 16:01:53.973895,48.15,438.47,-2.68
2026-08-06 16:01:53.994022,0.08,377.98,-4.44
2026-08-06 16:01:54.001517,53.77,487.51,0.01
2026-08-06 16:01:54.019055,1e+31,1e+31,-5.87
2026-08-06 16:01:54.026170,44.77,474.44,-5.93
2026-08-06 16:01:54.045054,1e+31,1e+31,2.71
2026-08-06 16:01:54.052143,42.65,439.98,-3.0
2026-08-06 16:01:54.072960,0.38,453.68,3.07
2026-08-06 16:01:54.080319,47.76,508.45,3.06
2026-08-06 16:01:54.100738,0.05,427.76,-1.08
2026-08-06 16:01:54.108532,68.32,457.29,-6.83
2026-08-06 16:01:54.127889,1e+31,1e+31,3.24
2026-08-06 16:01:54.134894,46.1,423.14,-0.22
2026-08-06 16:01:54.155143,1e+31,1e+31,-6.77
2026-08-06 16:01:54.164995,1e+31,383.78,10.6
2026-08-06 16:01:54.185046,0.64,678.5,-4.05
2026-08-06 16:01:54.189620,50.77,399.34,-3.04
2026-08-06 16:01:54.197242,1e+31,1e+31,-1.8
2026-08-06 16:01:54.213886,0.03,423.42,-6.19
2026-08-06 16:02:53.408300,44.53,436.22,-2.97
2026-08-06 16:02:53.437296,1e+31,1e+31,0.55
2026-08-06 16:02:53.483805,43.81,430.59,6.17
2026-08-06 16:02:53.506605,0.07,366.67,-10.82
2026-08-06 16:02:53.514351,40.05,477.85,-0.62
2026-08-06 16:02:53.539861,0.03,334.5,-2.52
2026-08-06 16:02:53.550038,38.04,417.67,3.45
2026-08-06 16:02:53.571293,1e+31,1e+31,-6.07
2026-08-06 16:02:53.579294,59.6,422.26,7.48
2026-08-06 16:02:53.599923,1e+31,1e+31,2.57
2026-08-06 16:02:53.609105,48.93,451.24,-8.19
2026-08-06 16:02:53.633994,1e+31,1e+31,-1.55
2026-08-06 16:02:53.643419,44.44,432.98,-7.09
2026-08-06 16:02:53.668734,0.07,365.53,-10.46
2026-08-06 16:02:53.678510,39.27,417.04,4.55
2026-08-06 16:02:53.702780,0.12,317.98,-1.27
2026-08-06 16:02:53.711943,1e+31,439.1,-7.63
2026-08-06 16:02:53.733431,1e+31,1e+31,-2.4
2026-08-06 16:02:53.742222,34.96,427.93,-2.17
2026-08-06 16:02:53.764028,0.07,331.13,-3.54
2026-08-06 16:02:53.771736,1e+31,414.55,4.44
2026-08-06 16:02:53.794705,0.09,297.45,-4.82
2026-08-06 16:02:53.835278,1e+31,1e+31,2.33
2026-08-06 16:02:53.870368,0.09,403.38,9.64
2026-08-06 16:02:53.900383,1e+31,1e+31,-3.13
2026-08-06 16:02:53.923618,1e+31,1e+31,8.41
2026-08-06 16:02:53.946177,0.23,809.65,6.12
2026-08-06 16:02:53.966630,0.12,566.14,-2.65
2026-08-06 16:02:53.973895,48.17,422.87,-2.78
2026-08-06 16:02:53.994022,0.08,377.03,-1.63
2026-08-06 16:02:54.001517,53.78,474.01,4.83
2026-08-06 16:02:54.019055,1e+31,1e+31,6.96
2026-08-06 16:02:54.026170,44.72,396.34,10.63
2026-08-06 16:02:54.045054,1e+31,1e+31,-4.26
2026-08-06 16:02:54.052143,42.69,466.13,2.0
2026-08-06 16:02:54.072960,0.36,452.56,1.61
2026-08-06 16:02:54.080319,47.79,439.05,8.7
2026-08-06 16:02:54.100738,0.05,422.91,-3.52
2026-08-06 16:02:54.108532,68.35,439.58,-0.42
2026-08-06 16:02:54.127889,0.09,429.95,-6.43
2026-08-06 16:02:54.134894,46.09,385.77,-4.08
2026-08-06 16:02:54.155143,1e+31,1e+31,3.71
2026-08-06 16:02:54.164995,1e+31,471.08,-4.99
2026-08-06 16:02:54.185046,0.59,675.41,1.66
2026-08-06 16:02:54.189620,50.74,422.3,-0.29
2026-08-06 16:02:54.197242,1e+31,1e+31,-3.56
2026-08-06 16:02:54.213886,0.03,422.81,-1.37
2026-08-06 16:03:53.408300,44.62,444.4,1.86
2026-08-06 16:03:53.437296,1e+31,1e+31,0.76
2026-08-06 16:03:53.483805,43.81,451.04,3.53
2026-08-06 16:03:53.506605,0.08,367.15,2.32
2026-08-06 16:03:53.514351,40.05,441.69,-14.32
2026-08-06 16:03:53.539861,0.03,335.13,-6.32
2026-08-06 16:03:53.550038,38.04,473.22,8.05
2026-08-06 16:03:53.571293,1e+31,1e+31,6.12
2026-08-06 16:03:53.579294,60.11,399.7,-1.75
2026-08-06 16:03:53.599923,1e+31,1e+31,-2.63
2026-08-06 16:03:53.609105,48.99,416.8,6.9
2026-08-06 16:03:53.633994,1e+31,1e+31,7.64
2026-08-06 16:03:53.643419,44.44,426.47,-0.98
2026-08-06 16:03:53.668734,0.07,366.54,-2.95
2026-08-06 16:03:53.678510,39.0,439.22,-1.2
2026-08-06 16:03:53.702780,1e+31,1e+31,-2.47
2026-08-06 16:03:53.711943,1e+31,442.88,-7.15
2026-08-06 16:03:53.733431,1e+31,1e+31,3.35
2026-08-06 16:03:53.742222,34.93,402.26,-2.29
2026-08-06 16:03:53.764028,1e+31,1e+31,4.73
2026-08-06 16:03:53.771736,1e+31,466.93,-2.68
2026-08-06 16:03:53.794705,0.13,293.21,-6.79
2026-08-06 16:03:53.835278,1e+31,1e+31,-2.86
2026-08-06 16:03:53.870368,0.08,403.05,-10.39
2026-08-06 16:03:53.900383,1.05,675.7,-1.16
2026-08-06 16:03:53.923618,0.07,936.28,-3.28
2026-08-06 16:03:53.946177,0.24,810.1,-7.68
2026-08-06 16:03:53.966630,1e+31,1e+31,-3.66
2026-08-06 16:03:53.973895,48.19,434.26,2.56
2026-08-06 16:03:53.994022,0.08,379.24,5.48
2026-08-06 16:03:54.001517,53.8,438.68,-1.81
2026-08-06 16:03:54.019055,1e+31,1e+31,8.92
2026-08-06 16:03:54.026170,44.66,418.57,-1.82
2026-08-06 16:03:54.045054,1e+31,1e+31,-7.26
2026-08-06 16:03:54.052143,42.73,439.05,-2.51
2026-08-06 16:03:54.072960,0.37,452.39,-6.82
2026-08-06 16:03:54.080319,47.82,435.61,1.79
2026-08-06 16:03:54.100738,0.05,424.17,1.39
2026-08-06 16:03:54.108532,68.38,430.85,7.58
2026-08-06 16:03:54.127889,1e+31,1e+31,-0.76
2026-08-06 16:03:54.134894,46.07,410.41,5.66
2026-08-06 16:03:54.155143,1e+31,1e+31,5.04
2026-08-06 16:03:54.164995,1e+31,426.43,-4.15
2026-08-06 16:03:54.185046,0.63,677.76,1.23
2026-08-06 16:03:54.189620,50.72,427.39,-1.8
2026-08-06 16:03:54.197242,1e+31,1e+31,4.05
2026-08-06 16:03:54.213886,0.03,421.71,0.93
2026-08-06 16:04:53.408300,44.64,419.02,4.05
2026-08-06 16:04:53.437296,1e+31,1e+31,2.79
2026-08-06 16:04:53.483805,43.79,444.84,-4.55
2026-08-06 16:04:53.506605,0.08,369.77,-5.8
2026-08-06 16:04:53.514351,40.06,456.7,-0.92
2026-08-06 16:04:53.539861,0.03,334.35,-3.98
2026-08-06 16:04:53.550038,38.02,346.28,9.33
2026-08-06 16:04:53.571293,1e+31,1e+31,1.75
2026-08-06 16:04:53.579294,60.26,435.62,-2.88
2026-08-06 16:04:53.599923,1e+31,1e+31,4.02
2026-08-06 16:04:53.609105,48.99,395.78,12.03
2026-08-06 16:04:53.633994,0.08,299.72,-2.3
2026-08-06 16:04:53.643419,44.52,377.88,-9.29
2026-08-06 16:04:53.668734,1e+31,1e+31,1.62
2026-08-06 16:04:53.678510,38.93,406.04,2.38
2026-08-06 16:04:53.702780,0.1,314.64,8.96
2026-08-06 16:04:53.711943,1e+31,422.43,7.56
2026-08-06 16:04:53.733431,1e+31,1e+31,-1.97
2026-08-06 16:04:53.742222,34.9,437.83,-1.93
2026-08-06 16:04:53.764028,0.07,323.21,-0.02
2026-08-06 16:04:53.771736,1e+31,466.44,6.33
2026-08-06 16:04:53.794705,0.09,304.8,-2.79
2026-08-06 16:04:53.835278,1e+31,1e+31,-4.24
2026-08-06 16:04:53.870368,0.08,403.44,0.27
2026-08-06 16:04:53.900383,1e+31,1e+31,3.9
2026-08-06 16:04:53.923618,1e+31,1e+31,-2.77
2026-08-06 16:04:53.946177,0.24,810.02,2.68
2026-08-06 16:04:53.966630,0.11,566.32,-2.85
2026-08-06 16:04:53.973895,48.21,452.98,2.57
2026-08-06 16:04:53.994022,0.09,378.4,4.23
